1-23-18 ,"Richmond, VA",https://www.ticketfly.com/event/1605225?utm_medium=459899
1-24-18 ,"Durham, NC",https://www.motorcomusic.com/?utm_medium=459899
1-25-18,"Jacksonville, FL",https://tourdates.bandsintown.com/event/20769609?came_from=242&affil_code=js_fellymusic.com&app_id=js_fellymusic.com&style=eyJ0ZXh0Q29sb3IiOiIjRjE3NDc2IiwibGlua0NvbG9yIjoiI0YxNzQ3NiIsInBvcHVwQmFja2dyb3VuZENvbG9yIjoicmdiYSgwLDAsMCwwKSIsImxpbmtUZXh0Q29sb3IiOiIjRkZGRkZGIiwiZm9udCI6IidoZWx2ZXRpY2EnLCAnYXJpYWwnLCBzYW5zLXNlcmlmIn0%3D&artist=felly&language=en&artist_id=694670
1-26-18,"Orlando, FL",https://www.ticketfly.com/purchase/event/1608026?utm_medium=%5BLjava.lang.String%3B%4013dba32a
1-27-18,"Pensacola, FL",https://www.ticketfly.com/purchase/event/1607952?utm_source=tw1&utm_medium=amp
1-30-18,"Oxford, MS",https://www.ticketfly.com/purchase/event/1607706?utm_medium=bks
1-31-18,"Little Rock, AR",https://tourdates.bandsintown.com/event/20770570?came_from=242&affil_code=js_fellymusic.com&app_id=js_fellymusic.com&style=eyJ0ZXh0Q29sb3IiOiIjRjE3NDc2IiwibGlua0NvbG9yIjoiI0YxNzQ3NiIsInBvcHVwQmFja2dyb3VuZENvbG9yIjoicmdiYSgwLDAsMCwwKSIsImxpbmtUZXh0Q29sb3IiOiIjRkZGRkZGIiwiZm9udCI6IidoZWx2ZXRpY2EnLCAnYXJpYWwnLCBzYW5zLXNlcmlmIn0%3D&artist=felly&language=en&artist_id=694670
2-1-18,"Saint Louis, MO",https://www.ticketfly.com/purchase/event/1607871?utm_medium=459899
2-2-18,"Nashville, TN",https://tourdates.bandsintown.com/event/20770571?came_from=242&affil_code=js_fellymusic.com&app_id=js_fellymusic.com&style=eyJ0ZXh0Q29sb3IiOiIjRjE3NDc2IiwibGlua0NvbG9yIjoiI0YxNzQ3NiIsInBvcHVwQmFja2dyb3VuZENvbG9yIjoicmdiYSgwLDAsMCwwKSIsImxpbmtUZXh0Q29sb3IiOiIjRkZGRkZGIiwiZm9udCI6IidoZWx2ZXRpY2EnLCAnYXJpYWwnLCBzYW5zLXNlcmlmIn0%3D&artist=felly&language=en&artist_id=694670
